# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2024-07-23 00:29:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 77866
# output
#   file = /home/rahul/Academics/prob_prog/stan/bernoulli/outputs/bernoulli-20240722202941_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=bernoulli.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-16.5447,0.746501,0.966049,1,3,0,16.6672,0.602018
-16.2835,0.837778,0.966049,2,3,0,18.9591,0.586563
-17.9134,0.699242,0.966049,1,1,0,17.97,0.665969
-17.5194,1,0.966049,1,1,0,18.3189,0.649769
-14.9489,0.987894,0.966049,1,3,0,17.344,0.447296
-15.7385,0.85996,0.966049,1,3,0,15.8012,0.548178
-15.2768,1,0.966049,2,3,0,15.6498,0.503384
-15.3905,0.912969,0.966049,2,3,0,16.1922,0.516207
-15.1608,0.898328,0.966049,2,3,0,16.4578,0.333041
-15.2336,0.985138,0.966049,1,1,0,15.2743,0.323981
-15.4489,0.957658,0.966049,1,1,0,15.477,0.302087
-15.2857,0.955657,0.966049,2,3,0,16.0302,0.318118
-15.6725,0.906204,0.966049,2,3,0,16.3249,0.283967
-14.8891,1,0.966049,2,3,0,15.6134,0.39813
-15.0121,0.965513,0.966049,1,3,0,15.0916,0.462799
-16.2873,0.788828,0.966049,1,3,0,16.3713,0.586797
-16.2873,0.563895,0.966049,1,1,0,18.3617,0.586797
-15.0342,1,0.966049,1,3,0,16.0626,0.467265
-14.9811,0.962823,0.966049,1,3,0,15.3309,0.36344
-15.4413,0.931241,0.966049,1,3,0,15.4582,0.302771
-14.9834,0.954834,0.966049,2,3,0,15.946,0.456378
-14.9354,0.96852,0.966049,2,3,0,15.251,0.375654
-15.6538,0.808606,0.966049,1,3,0,16.1917,0.541139
-14.9654,0.970519,0.966049,2,3,0,15.8972,0.451876
-14.9299,1,0.966049,1,1,0,14.9612,0.441212
-15.0516,0.928013,0.966049,2,3,0,15.4378,0.349469
-15.184,0.917727,0.966049,2,3,0,15.8549,0.491443
-14.8849,0.992733,0.966049,2,3,0,15.2375,0.403767
-14.8857,0.999803,0.966049,1,1,0,14.8859,0.402197
-14.9757,0.859556,0.966049,2,3,0,15.883,0.364698
-16.6569,0.796916,0.966049,2,3,0,17.008,0.228567
-15.8344,1,0.966049,1,1,0,16.5416,0.272664
-16.5072,0.887187,0.966049,1,1,0,16.5546,0.235413
-16.0639,1,0.966049,1,1,0,16.5476,0.258494
-15.4412,1,0.966049,1,1,0,15.9565,0.302781
-17.225,0.832474,0.966049,2,7,0,17.2418,0.636657
-15.1654,1,0.966049,2,3,0,16.7966,0.332424
-15.0619,1,0.966049,1,1,0,15.1602,0.347717
-15.0429,1,0.966049,1,1,0,15.0873,0.351003
-14.8981,0.998753,0.966049,1,3,0,15.0233,0.391317
-14.9006,0.997148,0.966049,2,3,0,14.927,0.389827
-17.2583,0.54663,0.966049,1,3,0,18.281,0.638187
-17.4956,0.98351,0.966049,2,3,0,17.9692,0.648745
-16.6555,1,0.966049,1,1,0,17.5319,0.608155
-16.5453,1,0.966049,2,7,0,16.6118,0.233631
-17.0694,0.918732,0.966049,1,1,0,17.2401,0.211555
-15.2006,0.813636,0.966049,2,7,0,18.9875,0.493701
-15.1849,0.896129,0.966049,1,3,0,16.0324,0.329908
-15.5639,0.926574,0.966049,1,1,0,15.5692,0.292332
-14.9197,1,0.966049,2,3,0,15.4298,0.437441
-15.4852,0.83456,0.966049,1,3,0,15.9473,0.298897
-14.8896,1,0.966049,2,3,0,15.3852,0.420606
-15.1449,0.967682,0.966049,2,3,0,15.1558,0.335183
-15.1006,1,0.966049,1,1,0,15.1709,0.341559
-16.1258,0.901944,0.966049,2,7,0,16.1259,0.576445
-15.0447,1,0.966049,2,3,0,15.8932,0.350681
-15.1747,0.973097,0.966049,1,1,0,15.1848,0.331217
-14.8846,0.9915,0.966049,1,3,0,15.237,0.413758
-14.8858,0.964556,0.966049,2,3,0,15.1264,0.416152
-15.9375,0.866045,0.966049,2,3,0,16.006,0.266065
-15.867,1,0.966049,1,1,0,16.1,0.270532
-15.824,1,0.966049,1,1,0,16.0347,0.273352
-15.9724,0.973189,0.966049,1,1,0,16.1185,0.263919
-15.3441,1,0.966049,1,1,0,15.8546,0.312027
-15.1994,1,0.966049,2,3,0,15.3485,0.328094
-16.2818,0.899021,0.966049,2,7,0,16.288,0.586458
-17.2051,0.814726,0.966049,1,1,0,17.3413,0.635734
-15.9908,1,0.966049,1,1,0,16.9873,0.56721
-15.032,1,0.966049,2,3,0,15.7833,0.352974
-15.0362,0.959512,0.966049,1,3,0,15.4344,0.467647
-15.2864,0.881588,0.966049,1,3,0,15.9205,0.318044
-15.4754,0.96304,0.966049,1,1,0,15.5165,0.299752
-16.2443,0.955137,0.966049,2,3,0,16.2493,0.24852
-17.2332,0.849198,0.966049,1,1,0,17.2857,0.205432
-16.047,1,0.966049,1,1,0,17.0494,0.259474
-14.9774,0.91841,0.966049,1,3,0,16.7846,0.45492
-14.9707,1,0.966049,1,1,0,14.9941,0.453241
-14.9586,0.976922,0.966049,1,3,0,15.1807,0.368966
-15.0301,0.98473,0.966049,1,1,0,15.0339,0.353343
-14.9105,0.983742,0.966049,1,3,0,15.1611,0.433546
-14.899,0.99668,0.966049,2,3,0,14.9419,0.427592
-15.1846,0.944564,0.966049,1,3,0,15.2166,0.491524
-15.1338,1,0.966049,2,3,0,15.2184,0.484204
-15.4241,0.904414,0.966049,2,3,0,16.0393,0.519713
-16.1628,0.843112,0.966049,1,1,0,16.1804,0.57888
-15.1522,1,0.966049,2,7,0,15.9487,0.334181
-15.0782,1,0.966049,1,1,0,15.1613,0.345041
-15.4464,0.848626,0.966049,1,3,0,16.2399,0.521974
-14.9013,0.970384,0.966049,1,3,0,15.642,0.38946
-14.8836,0.999575,0.966049,1,3,0,14.9042,0.409865
-15.2455,0.913823,0.966049,1,3,0,15.3834,0.322598
-15.5406,0.942801,0.966049,1,1,0,15.56,0.294228
-15.5406,0.896021,0.966049,1,1,0,16.0413,0.294228
-16.3005,0.868248,0.966049,1,1,0,16.3102,0.245589
-16.3878,0.995042,0.966049,2,7,0,16.3879,0.592912
-16.3058,1,0.966049,2,7,0,16.3538,0.245317
-16.104,1,0.966049,1,1,0,16.4509,0.256196
-16.104,0.80345,0.966049,1,1,0,17.2079,0.256196
-15.8028,1,0.966049,1,1,0,16.1553,0.274771
-15.3154,1,0.966049,1,1,0,15.7171,0.314961
-15.3027,0.858035,0.966049,2,7,0,16.4423,0.506448
-15.2465,0.893762,0.966049,1,3,0,16.3332,0.322484
-15.6991,0.914209,0.966049,1,1,0,15.705,0.282021
-16.3172,0.864493,0.966049,2,3,0,17.4294,0.24473
-16.2498,1,0.966049,1,1,0,16.5494,0.248229
-15.0749,0.886563,0.966049,1,3,0,17.3844,0.474714
-15.085,0.924044,0.966049,2,7,0,15.6134,0.343958
-14.8836,0.996908,0.966049,1,3,0,15.1082,0.408164
-14.9637,0.98109,0.966049,1,3,0,14.9895,0.367646
-15.0746,0.976487,0.966049,1,1,0,15.0761,0.345618
-15.1052,0.945739,0.966049,1,3,0,15.6399,0.479742
-14.9532,0.814586,0.966049,2,3,0,16.615,0.370423
-14.9761,0.995043,0.966049,1,1,0,14.986,0.364594
-14.9097,0.837149,0.966049,2,3,0,16.2543,0.385285
-16.1318,0.7208,0.966049,1,3,0,16.7683,0.57684
-16.0654,1,0.966049,2,7,0,16.1044,0.258406
-15.8523,1,0.966049,1,1,0,16.1614,0.271485
-15.0228,0.935237,0.966049,2,3,0,16.6507,0.464989
-15.0272,0.955167,0.966049,1,3,0,15.4073,0.353883
-15.8521,0.931365,0.966049,2,3,0,15.8528,0.557076
-14.9812,1,0.966049,1,3,0,15.7,0.455845
-15.1073,0.971194,0.966049,1,1,0,15.1109,0.480087
-14.8872,0.998437,0.966049,2,3,0,15.1193,0.418057
-15.1028,0.942243,0.966049,1,3,0,15.2216,0.341222
-15.1284,0.994657,0.966049,1,1,0,15.1687,0.337475
-15.21,0.926748,0.966049,1,3,0,15.9313,0.494951
-15.7286,0.886383,0.966049,1,1,0,15.7352,0.547373
-15.7083,1,0.966049,2,7,0,15.7194,0.281356
-16.0274,0.942826,0.966049,1,1,0,16.1144,0.260626
-15.3034,1,0.966049,2,3,0,15.8868,0.316218
-15.1954,1,0.966049,1,1,0,15.3214,0.328583
-14.8859,0.815066,0.966049,2,3,0,16.7662,0.401934
-15.1728,0.959447,0.966049,2,3,0,15.2242,0.33146
-14.9188,0.910054,0.966049,2,3,0,15.9394,0.437104
-14.9188,0.873428,0.966049,1,3,0,15.5968,0.437104
-14.8865,0.997098,0.966049,1,3,0,14.9389,0.401039
-14.8864,1,0.966049,1,1,0,14.8871,0.401249
-14.8886,0.999501,0.966049,1,1,0,14.8888,0.398595
-14.8886,0.730799,0.966049,1,3,0,16.3287,0.398595
-14.9192,0.994796,0.966049,1,3,0,14.9205,0.381321
-14.9416,0.979595,0.966049,2,7,0,15.0553,0.445069
-14.9404,1,0.966049,1,1,0,14.954,0.444687
-14.9839,0.990005,0.966049,1,1,0,14.9888,0.4565
-16.1089,0.674586,0.966049,1,3,0,17.1979,0.255918
-16.0096,1,0.966049,1,1,0,16.2837,0.26168
-15.9517,1,0.966049,1,1,0,16.1935,0.265186
-15.3635,1,0.966049,2,3,0,15.8452,0.310098
-15.0778,1,0.966049,1,1,0,15.3064,0.345101
-16.3522,0.813682,0.966049,1,3,0,16.4546,0.242958
-16.4378,0.985512,0.966049,1,1,0,16.6935,0.238727
-15.0876,0.983719,0.966049,1,3,0,16.2751,0.343553
-15.1115,0.994993,0.966049,1,1,0,15.1491,0.339917
-14.904,0.995249,0.966049,2,3,0,15.1519,0.388039
-14.8877,0.997529,0.966049,1,3,0,14.9229,0.41859
-14.8851,0.999639,0.966049,2,3,0,14.8909,0.414882
-14.9586,0.910797,0.966049,2,3,0,15.4922,0.368976
-14.9069,0.995106,0.966049,2,3,0,15.005,0.386577
-15.7727,0.790218,0.966049,1,3,0,16.2492,0.550919
-15.2342,1,0.966049,1,1,0,15.6556,0.498106
-15.056,1,0.966049,1,1,0,15.203,0.471354
-14.8964,1,0.966049,2,3,0,15.0231,0.392388
-15.2155,0.936718,0.966049,1,3,0,15.2684,0.326121
-14.8881,0.852731,0.966049,2,3,0,16.4566,0.419071
-16.006,0.850179,0.966049,2,3,0,16.2528,0.568282
-15.9973,1,0.966049,2,7,0,16.0049,0.262416
-15.5313,1,0.966049,1,1,0,15.946,0.294995
-14.8837,1,0.966049,2,3,0,15.4472,0.410914
-14.8909,0.941846,0.966049,2,3,0,15.2875,0.421858
-14.8962,0.999604,0.966049,2,3,0,14.8968,0.425795
# 
#  Elapsed Time: 0.016 seconds (Warm-up)
#                0.029 seconds (Sampling)
#                0.045 seconds (Total)
# 
